法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,昭和二十三年法律第百三十六号,警察官職務執行法,けいさつかんしょくむしっこうほう,,昭和二十三年七月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,323AC0000000136,https://elaws.e-gov.go.jp/document?lawid=323AC0000000136_20150801_000000000000000,,
法律,昭和二十四年法律第二百六十六号,警察用電話等の処理に関する法律,けいさつようでんわとうのしょりにかんするほうりつしょう,,昭和二十四年十二月十五日,平成２７年８月１日（基準日）現在のデータ,,,,,324AC0000000266,https://elaws.e-gov.go.jp/document?lawid=324AC0000000266_20150801_000000000000000,,
府省令,平成三十年国家公安委員会規則第十六号,重大な犯罪を防止し、及びこれと戦う上での協力の強化に関する日本国政府とアメリカ合衆国政府との間の協定の適正な実施の確保に関する規則,じゅうだいなはんざいをぼうししおよびこれとたたかううえでのきょうりょくのきょうかにかんするにほんこくせいふとあめりかがっしゅうこくせいふとのかんのきょうていのてきせいなじっしのかくほにかんするきそく,,平成三十年十一月二十日,,,,平成三十一年一月五日,,430M60400000016,https://elaws.e-gov.go.jp/document?lawid=430M60400000016_20190105_000000000000000,,
府省令,昭和二十五年総理府令第二十五号,質屋営業法施行規則,しちやえいぎょうほうせこうきそく,,昭和二十五年六月三十日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律の施行に伴う警察庁関係内閣府令の整備等に関する内閣府令,令和元年内閣府令第三十六号,令和元年十月二十四日,令和元年十二月十四日,,325M50000002025,https://elaws.e-gov.go.jp/document?lawid=325M50000002025_20191214_501M60000002036,,
府省令,平成十六年国家公安委員会規則第二十三号,確認事務の委託の手続等に関する規則,かくにんじむのいたくのてつづきとうにかんするきそく,,平成十六年十二月十日,情報通信技術の進展に伴う金融取引の多様化に対応するための資金決済に関する法律等の一部を改正する法律の施行に伴う関係国家公安委員会規則の整理に関する規則,令和二年国家公安委員会規則第六号,令和二年四月二十七日,令和二年五月一日,,416M60400000023,https://elaws.e-gov.go.jp/document?lawid=416M60400000023_20200501_502M60400000006,,
法律,昭和二十九年法律第百六十二号,警察法,けいさつほう,,昭和二十九年六月八日,地方公務員法及び地方自治法の一部を改正する法律,平成二十九年法律第二十九号,平成二十九年五月十七日,令和二年四月一日,,329AC0000000162,https://elaws.e-gov.go.jp/document?lawid=329AC0000000162_20200401_429AC0000000029,,
府省令,平成二十一年国家公安委員会規則第十三号,行方不明者発見活動に関する規則,ゆくえふめいしゃはっけんかつどうにかんするきそく,,平成二十一年十二月十一日,地方警務官の懲戒の取扱に関する規程等の一部を改正する規則,令和元年国家公安委員会規則第三号,令和元年六月二十一日,令和元年七月一日,,421M60400000013,https://elaws.e-gov.go.jp/document?lawid=421M60400000013_20190701_501M60400000003,,
府省令,昭和二十九年国家公安委員会規則第一号,国家公安委員会運営規則,こっかこうあんいいんかいうんえいきそく,,昭和二十九年七月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50400000001,https://elaws.e-gov.go.jp/document?lawid=329M50400000001_20161001_000000000000000,,
府省令,昭和二十九年国家公安委員会規則第四号,警察手帳規則,けいさつてちょうきそく,,昭和二十九年七月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50400000004,https://elaws.e-gov.go.jp/document?lawid=329M50400000004_20161001_000000000000000,,
府省令,昭和二十九年国家公安委員会規則第七号,警察職員の服務の宣誓に関する規則,けいさつしょくいんのふくむのせんせいにかんするきそく,,昭和二十九年七月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50400000007,https://elaws.e-gov.go.jp/document?lawid=329M50400000007_20161001_000000000000000,,
